223,6,C.C Revu
224,6,Marrimekalapalli 
225,6,Peddakotla 
226,6,Guddampalli 
227,6,Chillakondaiah palli 
228,6,K.N palyam
229,6,Kunukuntla 
230,6,Ramapuram 
231,6,Chillavaripalli 
232,6,Dadithota 
233,6,Nayanapalli 
234,6,Turakavaripalli 
235,7,1st Ward
236,7,2nd Ward
237,7,3rd Ward
238,7,4th Ward
239,7,5th Ward
240,7,6th Ward
241,7,7th Ward
242,7,8th Ward
243,7,21st Ward
244,7,26th Ward
245,7,29th Ward
246,7,30th Ward
247,7,31st Ward
248,7,32nd Ward
249,7,33rd Ward
250,7,34th Ward
251,7,35th Ward
252,7,36th Ward
253,7,37th Ward
254,7,38th Ward
255,8,9th Ward
256,8,10th Ward
257,8,11th Ward
258,8,12th Ward
259,8,13th Ward
260,8,14th Ward
261,8,15th Ward
262,8,16th Ward
263,8,17th Ward
264,8,18th Ward
265,8,19th Ward
266,8,20th Ward
267,8,22nd Ward
268,8,23rd Ward
269,8,24th Ward
270,8,25th Ward
271,8,27th Ward
272,8,28th Ward
273,9,Pulakunta 
274,9,Maruvapalli
275,9,Kotipi
276,9,Kenchanapalli
277,9,Jumekalappli
278,9,Veerampalli
279,9,Basaveswara Colony
280,9,Gollapuram 
281,9,G.Guddampalli
282,9,Thumukumta
283,9,Thumukunta Checkpost
284,9,Devarapalli
285,9,Kirikera
286,9,Weavers Colonu
287,9,K.Basavanapalli
288,9,Mittamedapalli
289,9,Vinayaka Nagar
290,9,Siriculture Colony
291,9,ITI colony
292,9,Appalakunta
293,9,Bharath Nagar
294,9,Bevanahalli
295,9,Nakkalapalli
296,9,Udugulapalli
297,9,Sanjeevarayunipalli
298,9,Sathebidanuru
299,9,Thungepalli
300,9,Hanumepalli
301,9,Chowluru
302,9,C.Venakatapuram
303,9,Ramachandrapuram
304,9,Karudipalli
305,9,Chalivendula
306,9,Rachapalli
307,9,Meenakuntapalli 
308,9,Balampalli
309,9,Jangalapalli
310,9,C.Cherlopalli
311,9,M.Beerepalli
312,9,Chinna Guddampalli
313,9,Pedda Guddampalli
314,9,Kaggallu
315,9,K.Narasapuram
316,9,Subbireddypalli
317,9,Manesamudram
318,9,Maluguru
319,9,Nandamuri nagar
320,9,rangapuram
321,10,Kalluru  
322,10,Mallireddypalli 
323,10,Byrapuramu 
324,10,Nayanapalli 
325,10,Upparapalli  
326,10,Lakkepalli  
327,10,Konduru  
328,10,Thimmaganipalli 
329,10,Vaddipalli 
330,10,Lepakshi  
331,10,Somireddypalli 
332,10,Kurlapalli  
333,10,Galibipalli 
334,10,Bingipalli 
335,10,Gongatipalli 
336,10,Bisalamanepalli  
337,10,B-Venkatapuramu 
338,10,Obulapuramu 
339,10,Cholasamudramu  
340,10,Naganipalli 
341,10,Kodipalli  
342,10,Kottapalli 
343,10,Veebuthipalli 
344,10,Nagepalli 
345,10,Pulamathi  
346,10,P-Basavanapalli 
347,10,P-Sadlapalli 
348,10,Manempalli  
349,10,M-Venkatapuramu 
350,10,Gouriganipalli 
351,10,Sirivaram  
352,10,Gopindevarapalli 
353,10,Thirumaladevarapallli 
354,10,Kanchisamudramu  
355,10,Mamidimakulapalli 
356,10,Bayanapalli 
357,10,Basavanapalli 
358,10,Maddipi 
359,10,Mydugolam  
360,11,Chilamathur
361,11,Kapuchennampalli
362,11,Eguvathummalakunta
363,11,Pathasamalapalli
364,11,Kothasamalapalli
365,11,Adepalli Thanda 
366,11,Chinnannapalli
367,11,VaddiChennampalli
368,11,Chenepalli
369,11,Maruvakothapalli
370,11,Madhugiripalli
371,11,Appannapalli
372,11,Sanjeevarayunipalli
373,11,Lalepalli
374,11,Adepalli
375,11,TEKULODU
376,11,Arumakulapalli
377,11,Nallabommanapalli
378,11,Demakethepalli
379,11,Thamminayanapalli
380,11,Bramheswarampalli
381,11,D. Gollapalli
382,11,Gadralapalli
383,11,Korlakunta
384,11,Obulapuram
385,11,Yegnisettipalli
386,11,Y. Gollapalli
387,11,Veerapuram
388,11,Venkatapuram
389,11,Lakshmipuram
390,11,Dadireddypalli
391,11,Dadireddypalli Thanda 
392,11,Hussainpuram
393,11,Bhupasamudram
394,11,Koduru
395,11,Kambalapalli
396,11,Kanisettipalli
397,11,Nallarallapalli
398,11,Vaddipalli
