156,Madakasira,Amarapuram mandal,Amarapuram PS,Madakasira,Kachikunta,Mandal Parishad Primary School Kachikunta ,26,14.077319,76.994151,https://maps.app.goo.gl/iJeHYuPd35SoC27D7,Normal,543,535,1078
156,Madakasira,Amarapuram mandal,Amarapuram PS,Madakasira,Huduguru,Mandal Parishad Primary School Huduguru,27,14.105739,76.987312,https://maps.app.goo.gl/gMu6UndXawxnStrh6,Normal,503,536,1039
156,Madakasira,Amarapuram mandal,Amarapuram PS,Madakasira,Chitnaduku,Mandal Parishad Primary School Chitnaduku  ,28,14.084319,77.026259,https://maps.app.goo.gl/AhFnXttYJVRvmSQX6,Normal,702,714,1416
156,Madakasira,Amarapuram mandal,Amarapuram PS,Madakasira,Halukuru,Mandal Parishad Primary School  Halukur,29,14.10339,77.000389,https://maps.app.goo.gl/aP5msuSzGL4o6GYv6,Normal,447,456,903
156,Madakasira,Amarapuram mandal,Amarapuram PS,Madakasira,Nidragatta,Mandal Parishad Primary School Nidragatta,30,14.053507,77.008713,https://maps.app.goo.gl/n2aioJg1TUxStStE7,Normal,609,598,1207
156,Madakasira,Amarapuram mandal,Amarapuram PS,Madakasira,Nidragatta,Mandal Parishad Primary School Nidragatta,31,14.038035,76.950015,https://maps.app.goo.gl/gV43BCvehBUigrxWA,Normal,316,313,629
156,Madakasira,Amarapuram mandal,Amarapuram PS,Madakasira,Yarraguntapalli,Mandal Parishad Primary School Yarraguntapalli,32,14.038035,76.950015,https://maps.app.goo.gl/gV43BCvehBUigrxWA,Normal,396,391,787
156,Madakasira,Amarapuram mandal,Amarapuram PS,Madakasira,Kenkera,Mandal Parishad Upper Primary School Kenkera ,33,14.035818,76.941642,https://maps.app.goo.gl/7EzJRpahikMehapb7,Normal,439,401,840
156,Madakasira,Amarapuram mandal,Amarapuram PS,Madakasira,Kenkera,Mandal Parishad Upper Primary School Kenkera ,34,14.046476,76.987993,https://maps.app.goo.gl/zmAzA6LhvVJ3VLc6A,Normal,400,383,783
156,Madakasira,Amarapuram mandal,Amarapuram PS,Madakasira,Hemavathi,Mandal Parishad Primary School Hemavathi,35,14.046476,76.987993,https://maps.app.goo.gl/zmAzA6LhvVJ3VLc6A,Normal,606,619,1225
156,Madakasira,Amarapuram mandal,Amarapuram PS,Madakasira,Hemavathi,Mandal Parishad Primary School Hemavathi,36,14.026036,76.98966,https://maps.app.goo.gl/c2tW6yJpU57gaEoD7,Normal,685,658,1343
156,Madakasira,Amarapuram mandal,Amarapuram PS,Madakasira,Korrevu,Mandal Parishad Primary School Korrevu,37,14.026036,76.98966,https://maps.app.goo.gl/c2tW6yJpU57gaEoD7,Normal,500,489,989
156,Madakasira,Amarapuram mandal,Amarapuram PS,Madakasira,Korrevu,Mandal Parishad Primary School Korrevu ,38,14.017542,76.958267,https://maps.app.goo.gl/zz9p1CD6UHPCRspYA,Normal,421,387,808
156,Madakasira,Amarapuram mandal,Amarapuram PS,Madakasira,Gune Halli,Mandal Parishad Upper Primary School Gune Halli  ,39,14.017542,76.958267,https://maps.app.goo.gl/zz9p1CD6UHPCRspYA,Normal,315,297,612
156,Madakasira,Amarapuram mandal,Amarapuram PS,Madakasira,Gune Halli,Mandal Parishad Upper Primary School Gune Halli  ,40,14.001969,77.022468,https://maps.app.goo.gl/wJsCctwZKCcE5Vu5A,Normal,279,289,568
156,Madakasira,Amarapuram mandal,Amarapuram PS,Madakasira,Shivaram,Zilla Parishad High School Shivaram,41,14.001969,77.022468,https://maps.app.goo.gl/wJsCctwZKCcE5Vu5A,Normal,626,638,1264
156,Madakasira,Amarapuram mandal,Amarapuram PS,Madakasira,Shivaram,Zilla Parishad High School Shivaram,44,14.031542,77.025058,https://maps.app.goo.gl/s6uUBdyerdTQqPE26,Normal,399,387,786
156,Madakasira,Amarapuram mandal,Amarapuram PS,Madakasira,Shivaram,Zilla Parishad High School  Shivaram,45,14.007688,76.973892,https://maps.app.goo.gl/opj2rp3YLD3sBjZy8,Normal,455,468,923
156,Madakasira,Amarapuram mandal,Amarapuram PS,Madakasira,Gollapalli,Mandal Parishad Primary School Gollapalli ,42,14.031542,77.025058,https://maps.app.goo.gl/s6uUBdyerdTQqPE26,Normal,244,236,480
156,Madakasira,Amarapuram mandal,Amarapuram PS,Madakasira,Pelubanda,Mandal Parishad Primary School Pelubanda ,43,14.031542,77.025058,https://maps.app.goo.gl/s6uUBdyerdTQqPE26,Normal,370,371,741
156,Madakasira,Amarapuram mandal,Amarapuram PS,Madakasira,Kanakapalli,Mandal Parishad Primary School  Kanakapalli,46,14.035128,77.047876,https://maps.app.goo.gl/hUtZaXCpyVqW6JJNA,Normal,259,257,516
156,Madakasira,Amarapuram mandal,Amarapuram PS,Madakasira,Aldapalli,Mandal Parishad Primary School Aldapalli ,47,14.047058,,,Normal,547,533,1080
156,Madakasira,Amarapuram mandal,Amarapuram PS,Madakasira,Basvana Halli,Mandal Parishad Primary School Basvana Halli,48,14.025286,77.063649,https://maps.app.goo.gl/vTu7EVn2vPmqCdBe6,Normal,352,343,695
156,Madakasira,Amarapuram mandal,Amarapuram PS,Madakasira,Basvana Halli,Mandal Parishad Primary School Basvanahalli,49,14.025286,77.063649,https://maps.app.goo.gl/vTu7EVn2vPmqCdBe6,Normal,283,315,598
156,Madakasira,Amarapuram mandal,Amarapuram PS,Madakasira,Aronahalli,Mandal Parishad Primary School Aronahalli ,50,14.030338,77.065332,https://maps.app.goo.gl/GRXSDZtpf2WRQbB3A,Normal,410,390,800
156,Madakasira,Amarapuram mandal,Amarapuram PS,Madakasira,Hanumanthana Halli,Mandal Parishad Primary School Hanumanthana Halli,51,14.019241,77.086252,https://maps.app.goo.gl/uwciu451o4k9tnkD9,Normal,373,376,749
156,Madakasira,Amarapuram mandal,Amarapuram PS,Madakasira,Upparlapalli,Mandal Parishad Primary School Upparlapalli ,52,14.013878,77.066618,https://maps.app.goo.gl/tDDnxBXXmvG7n4j57,Normal,383,346,729
156,Madakasira,Gudibanda,Gudibanda,Madakasira,Kumbarnagepalli,Mandal Parishad Primary School Kumbarnagepalli,53,14.015,77.0981,https://maps.app.goo.gl/LX9nk8pNEqqUsDkZ6,Normal,380,353,733
156,Madakasira,Gudibanda,Gudibanda,Madakasira,Kumbarnagepalli,Mandal Parishad Primary School Kumbarnagepalli,54,14.0148,77.098,https://maps.app.goo.gl/GtHjNED1chQBMovWA,Normal,364,345,709
156,Madakasira,Gudibanda,Gudibanda,Madakasira,Karikera,Mandal Parishad Primary School Karikera,55,14.0283,77.0979,https://maps.app.goo.gl/TTxAFgM6X4SvFKQRA,Normal,514,506,1020
156,Madakasira,Gudibanda,Gudibanda,Madakasira,Dasarapalli ,Mandal Parishad Primary School Dasarapalli ,56,14.0288,77.1151,https://maps.app.goo.gl/K1juwX3RmfrYg31k7,Normal,475,458,933
156,Madakasira,Gudibanda,Gudibanda,Madakasira,Hire Turpi ,Mandal Parishad Upper Primary School Hire Turpi ,57,14.0109,77.1149,,Normal,464,462,926
156,Madakasira,Gudibanda,Gudibanda,Madakasira,Hirethurpi ,Mandal Parishad Upper Primary School Hirethurpi ,58,14.011,77.1148,,Normal,367,367,734
156,Madakasira,Gudibanda,Gudibanda,Madakasira,Jambulbanda ,Mandal Parishad Primary School Jambulbanda ,59,13.9826,77.1575,,Normal,498,522,1020
156,Madakasira,Gudibanda,Gudibanda,Madakasira,Jamulabanda ,Zilla Parishad High School Jamulabanda ,60,13.9825,77.1576,https://maps.app.goo.gl/2QTXBmVUo21TS3uFA,Normal,501,478,979
156,Madakasira,Gudibanda,Gudibanda,Madakasira,Ramaiahna Hatti,Mandal Parishad Primary School Ramaiahna Hatti,61,13.9723,77.1537,https://maps.app.goo.gl/R1Fdw7tVqGmK58gN6,Normal,415,410,825
156,Madakasira,Gudibanda,Gudibanda,Madakasira,Ramaiahna Hatti ,Mandal Parishad Primary School Ramaiahna Hatti ,62,13.9723,77.1537,https://maps.app.goo.gl/R1Fdw7tVqGmK58gN6,Normal,378,345,723
